,name,author,stars,ratings,goodreads_score,goodreads_link,get_copy,page_count,published_date,amazon_link
1397,"The Iron Knight (The Iron Fey, #4)",Julie Kagawa,4.19,83357,4079,https://www.goodreads.com/book/show/9659607-the-iron-knight,https://www.goodreads.com/book/9659607-the-iron-knight/get_a_copy,400.0,"October 26, 2011",https://www.goodreads.com/book_link/follow/1?book_id=9659607&source=compareprices
1398,"The Heir (The Selection, #4)",Kiera Cass,3.66,313991,4075,https://www.goodreads.com/book/show/22918050-the-heir,https://www.goodreads.com/book/22918050-the-heir/get_a_copy,342.0,"May 5, 2015",https://www.goodreads.com/book_link/follow/1?book_id=22918050&source=compareprices
1399,"Ahab's Wife, or The Star-Gazer",Sena Jeter Naslund,4.03,43944,4074,https://www.goodreads.com/book/show/7742.Ahab_s_Wife_or_The_Star_Gazer,https://www.goodreads.com/book/7742.Ahab_s_Wife_or_The_Star_Gazer/get_a_copy,704.0,"September 22, 1999",https://www.goodreads.com/book_link/follow/1?book_id=7742&source=compareprices
1400,Honor and Polygamy,Omar Farhad,4.24,157,4071,https://www.goodreads.com/book/show/22242097-honor-and-polygamy,https://www.goodreads.com/book/22242097-honor-and-polygamy/get_a_copy,132.0,"May 1, 2014",https://www.goodreads.com/book_link/follow/1?book_id=22242097&source=compareprices
1401,"America's Daughter (Dancing Soul Trilogy, #2)",Maria Nhambu,4.3,7479,4052,https://www.goodreads.com/book/show/36116546-america-s-daughter,https://www.goodreads.com/book/36116546-america-s-daughter/get_a_copy,367.0,"August 19, 2017",https://www.goodreads.com/book_link/follow/1?book_id=36116546&source=compareprices
1402,The Invisible Man,H.G. Wells,3.64,177847,4049,https://www.goodreads.com/book/show/17184.The_Invisible_Man,https://www.goodreads.com/book/17184.The_Invisible_Man/get_a_copy,192.0,"February 2, 1897",https://www.goodreads.com/book_link/follow/1?book_id=17184&source=compareprices
1403,"The Gathering Storm (The Wheel of Time, #12)",Robert Jordan,4.41,148327,4047,https://www.goodreads.com/book/show/1166599.The_Gathering_Storm,https://www.goodreads.com/book/1166599.The_Gathering_Storm/get_a_copy,783.0,"November 7, 2009",https://www.goodreads.com/book_link/follow/1?book_id=1166599&source=compareprices
1404,"Complicate Me (The Good Ol' Boys, #1)",M. Robinson,4.02,10277,4046,https://www.goodreads.com/book/show/25701594-complicate-me,https://www.goodreads.com/book/25701594-complicate-me/get_a_copy,354.0,"September 12, 2015",https://www.goodreads.com/book_link/follow/1?book_id=25701594&source=compareprices
1407,"The Oldest Dance (Wisdom Revolution, #2)",Misba,4.52,3755,4035,https://www.goodreads.com/book/show/60215458-the-oldest-dance,https://www.goodreads.com/book/60215458-the-oldest-dance/get_a_copy,0.0,"September 19, 2021",https://www.goodreads.com/book_link/follow/1?book_id=60215458&source=compareprices
1408,The Brothers K,David James Duncan,4.38,15080,4026,https://www.goodreads.com/book/show/19534.The_Brothers_K,https://www.goodreads.com/book/19534.The_Brothers_K/get_a_copy,645.0,"January 1, 1992",https://www.goodreads.com/book_link/follow/1?book_id=19534&source=compareprices
1409,"Doomsday Book (Oxford Time Travel, #1)",Connie Willis,4.03,56295,4022,https://www.goodreads.com/book/show/24983.Doomsday_Book,https://www.goodreads.com/book/24983.Doomsday_Book/get_a_copy,578.0,"June 5, 1992",https://www.goodreads.com/book_link/follow/1?book_id=24983&source=compareprices
1410,Narcissus and Goldmund,Hermann Hesse,4.21,56561,4015,https://www.goodreads.com/book/show/5954.Narcissus_and_Goldmund,https://www.goodreads.com/book/5954.Narcissus_and_Goldmund/get_a_copy,320.0,"January 1, 1930",https://www.goodreads.com/book_link/follow/1?book_id=5954&source=compareprices
1411,"Four: A Divergent Story Collection (Divergent, #0.1-0.4)",Veronica Roth,3.98,205968,3999,https://www.goodreads.com/book/show/18126198-four,https://www.goodreads.com/book/18126198-four/get_a_copy,285.0,"July 8, 2014",https://www.goodreads.com/book_link/follow/1?book_id=18126198&source=compareprices
1412,Adhaata Asao's Liege,Afroz  Alam,4.55,155,3998,https://www.goodreads.com/book/show/51476294-adhaata-asao-s-liege,https://www.goodreads.com/book/51476294-adhaata-asao-s-liege/get_a_copy,174.0,"Published February 12, 2020",https://www.goodreads.com/book_link/follow/1?book_id=51476294&source=compareprices
1413,"The Crystal Cave (Arthurian Saga, #1)",Mary  Stewart,4.14,44511,3995,https://www.goodreads.com/book/show/82192.The_Crystal_Cave,https://www.goodreads.com/book/82192.The_Crystal_Cave/get_a_copy,494.0,"January 1, 1970",https://www.goodreads.com/book_link/follow/1?book_id=82192&source=compareprices
1414,"The High Auction (Wisdom Revolution, #1)",Misba,4.53,3821,3993,https://www.goodreads.com/book/show/60215314-the-high-auction,https://www.goodreads.com/book/60215314-the-high-auction/get_a_copy,180.0,"July 21, 2021",https://www.goodreads.com/book_link/follow/1?book_id=60215314&source=compareprices
1416,"Persepolis: The Story of a Childhood (Persepolis, #1)",Marjane Satrapi,4.26,192358,3992,https://www.goodreads.com/book/show/9516.Persepolis,https://www.goodreads.com/book/9516.Persepolis/get_a_copy,153.0,"April 29, 2003",https://www.goodreads.com/book_link/follow/1?book_id=9516&source=compareprices
1417,"The Priory of the Orange Tree (The Roots of Chaos, #1)",Samantha    Shannon,4.23,128908,3991,https://www.goodreads.com/book/show/40275288-the-priory-of-the-orange-tree,https://www.goodreads.com/book/40275288-the-priory-of-the-orange-tree/get_a_copy,848.0,"February 26, 2019",https://www.goodreads.com/book_link/follow/1?book_id=40275288&source=compareprices
1418,"North and South (North and South, #1)",John Jakes,4.2,59898,3989,https://www.goodreads.com/book/show/159178.North_and_South,https://www.goodreads.com/book/159178.North_and_South/get_a_copy,812.0,"January 1, 1982",https://www.goodreads.com/book_link/follow/1?book_id=159178&source=compareprices
1419,A Distant Mirror:  The Calamitous 14th Century,Barbara W. Tuchman,4.04,39251,3988,https://www.goodreads.com/book/show/568236.A_Distant_Mirror,https://www.goodreads.com/book/568236.A_Distant_Mirror/get_a_copy,714.0,"September 21, 1978",https://www.goodreads.com/book_link/follow/1?book_id=568236&source=compareprices
1420,The Raven,Edgar Allan Poe,4.29,129356,3987,https://www.goodreads.com/book/show/264158.The_Raven,https://www.goodreads.com/book/264158.The_Raven/get_a_copy,64.0,"January 29, 1845",https://www.goodreads.com/book_link/follow/1?book_id=264158&source=compareprices
1421,Down and Out in Paris and London,George Orwell,4.09,79509,3985,https://www.goodreads.com/book/show/393199.Down_and_Out_in_Paris_and_London,https://www.goodreads.com/book/393199.Down_and_Out_in_Paris_and_London/get_a_copy,213.0,"January 1, 1933",https://www.goodreads.com/book_link/follow/1?book_id=393199&source=compareprices
1422,"The Rosie Project (Don Tillman, #1)",Graeme Simsion,4.02,525406,3977,https://www.goodreads.com/book/show/16181775-the-rosie-project,https://www.goodreads.com/book/16181775-the-rosie-project/get_a_copy,295.0,"January 30, 2013",https://www.goodreads.com/book_link/follow/1?book_id=16181775&source=compareprices
1423,"Tomorrow, When the War Began (Tomorrow, #1)",John Marsden,4.04,53513,3976,https://www.goodreads.com/book/show/71865.Tomorrow_When_the_War_Began,https://www.goodreads.com/book/71865.Tomorrow_When_the_War_Began/get_a_copy,276.0,"January 1, 1993",https://www.goodreads.com/book_link/follow/1?book_id=71865&source=compareprices
1424,Hunger,Knut Hamsun,4.06,50494,3970,https://www.goodreads.com/book/show/32585.Hunger,https://www.goodreads.com/book/32585.Hunger/get_a_copy,134.0,"January 1, 1890",https://www.goodreads.com/book_link/follow/1?book_id=32585&source=compareprices
1425,The Heart Is a Lonely Hunter,Carson McCullers,3.99,104056,3965,https://www.goodreads.com/book/show/37380.The_Heart_Is_a_Lonely_Hunter,https://www.goodreads.com/book/37380.The_Heart_Is_a_Lonely_Hunter/get_a_copy,359.0,"January 1, 1940",https://www.goodreads.com/book_link/follow/1?book_id=37380&source=compareprices
1426,"Lola and the Boy Next Door (Anna and the French Kiss, #2)",Stephanie Perkins,3.92,161226,3962,https://www.goodreads.com/book/show/9961796-lola-and-the-boy-next-door,https://www.goodreads.com/book/9961796-lola-and-the-boy-next-door/get_a_copy,338.0,"September 29, 2011",https://www.goodreads.com/book_link/follow/1?book_id=9961796&source=compareprices
1427,"Blood Bound (Mercy Thompson, #2)",Patricia Briggs,4.31,122946,3954,https://www.goodreads.com/book/show/285205.Blood_Bound,https://www.goodreads.com/book/285205.Blood_Bound/get_a_copy,292.0,"January 30, 2007",https://www.goodreads.com/book_link/follow/1?book_id=285205&source=compareprices
1428,The Beach,Alex Garland,3.96,82218,3948,https://www.goodreads.com/book/show/607639.The_Beach,https://www.goodreads.com/book/607639.The_Beach/get_a_copy,436.0,"October 14, 1996",https://www.goodreads.com/book_link/follow/1?book_id=607639&source=compareprices
1429,"Magic Bleeds (Kate Daniels, #4)",Ilona Andrews,4.44,79678,3945,https://www.goodreads.com/book/show/6479550-magic-bleeds,https://www.goodreads.com/book/6479550-magic-bleeds/get_a_copy,349.0,"May 25, 2010",https://www.goodreads.com/book_link/follow/1?book_id=6479550&source=compareprices
1430,"The Boy Who Sneaks in My Bedroom Window (The Boy Who Sneaks in My Bedroom Window, #1)",Kirsty Moseley,3.86,73831,3940,https://www.goodreads.com/book/show/13628209-the-boy-who-sneaks-in-my-bedroom-window,https://www.goodreads.com/book/13628209-the-boy-who-sneaks-in-my-bedroom-window/get_a_copy,256.0,"April 29, 2011",https://www.goodreads.com/book_link/follow/1?book_id=13628209&source=compareprices
1431,Yertle the Turtle and Other Stories,Dr. Seuss,4.15,34587,3929,https://www.goodreads.com/book/show/420404.Yertle_the_Turtle_and_Other_Stories,https://www.goodreads.com/book/420404.Yertle_the_Turtle_and_Other_Stories/get_a_copy,80.0,"April 12, 1958",https://www.goodreads.com/book_link/follow/1?book_id=420404&source=compareprices
1432,Grendel,John Gardner,3.69,36433,3926,https://www.goodreads.com/book/show/676737.Grendel,https://www.goodreads.com/book/676737.Grendel/get_a_copy,174.0,"August 12, 1971",https://www.goodreads.com/book_link/follow/1?book_id=676737&source=compareprices
1433,"Shadow of Night (All Souls, #2)",Deborah Harkness,4.07,223527,3916,https://www.goodreads.com/book/show/11559200-shadow-of-night,https://www.goodreads.com/book/11559200-shadow-of-night/get_a_copy,584.0,"July 10, 2012",https://www.goodreads.com/book_link/follow/1?book_id=11559200&source=compareprices
1434,"Die for Me (Revenants, #1)",Amy Plum,3.98,54761,3908,https://www.goodreads.com/book/show/9462812-die-for-me,https://www.goodreads.com/book/9462812-die-for-me/get_a_copy,341.0,"May 10, 2011",https://www.goodreads.com/book_link/follow/1?book_id=9462812&source=compareprices
1435,"Masquerade (Blue Bloods, #2)",Melissa de la Cruz,3.91,89768,3906,https://www.goodreads.com/book/show/106085.Masquerade,https://www.goodreads.com/book/106085.Masquerade/get_a_copy,307.0,"May 1, 2007",https://www.goodreads.com/book_link/follow/1?book_id=106085&source=compareprices
1436,The Language of Flowers,Vanessa Diffenbaugh,4.09,212211,3897,https://www.goodreads.com/book/show/10032672-the-language-of-flowers,https://www.goodreads.com/book/10032672-the-language-of-flowers/get_a_copy,323.0,"August 23, 2011",https://www.goodreads.com/book_link/follow/1?book_id=10032672&source=compareprices
1437,Martin Eden,Jack London,4.47,36689,3896,https://www.goodreads.com/book/show/929782.Martin_Eden,https://www.goodreads.com/book/929782.Martin_Eden/get_a_copy,480.0,"January 1, 1908",https://www.goodreads.com/book_link/follow/1?book_id=929782&source=compareprices
1438,"The Spanish Love Deception (Spanish Love Deception, #1)",Elena  Armas,3.91,473965,3894,https://www.goodreads.com/book/show/54189398-the-spanish-love-deception,https://www.goodreads.com/book/54189398-the-spanish-love-deception/get_a_copy,487.0,"February 23, 2021",https://www.goodreads.com/book_link/follow/1?book_id=54189398&source=compareprices
1439,"The Magicians' Guild (Black Magician Trilogy, #1)",Trudi Canavan,3.95,80206,3893,https://www.goodreads.com/book/show/28249.The_Magicians_Guild,https://www.goodreads.com/book/28249.The_Magicians_Guild/get_a_copy,467.0,"October 24, 2001",https://www.goodreads.com/book_link/follow/1?book_id=28249&source=compareprices
1440,"Gathering Blue (The Giver, #2)",Lois Lowry,3.82,180369,3875,https://www.goodreads.com/book/show/12936.Gathering_Blue,https://www.goodreads.com/book/12936.Gathering_Blue/get_a_copy,240.0,"September 1, 2000",https://www.goodreads.com/book_link/follow/1?book_id=12936&source=compareprices
1441,The Moonstone,Wilkie Collins,3.91,88819,3874,https://www.goodreads.com/book/show/6138.The_Moonstone,https://www.goodreads.com/book/6138.The_Moonstone/get_a_copy,528.0,"August 1, 1868",https://www.goodreads.com/book_link/follow/1?book_id=6138&source=compareprices
1442,"Ruin and Rising (The Shadow and Bone Trilogy, #3)",Leigh Bardugo,4.02,437574,3867,https://www.goodreads.com/book/show/14061957-ruin-and-rising,https://www.goodreads.com/book/14061957-ruin-and-rising/get_a_copy,422.0,"June 17, 2014",https://www.goodreads.com/book_link/follow/1?book_id=14061957&source=compareprices
1443,"The Final Warning (Maximum Ride, #4)",James Patterson,3.85,69088,3865,https://www.goodreads.com/book/show/1829709.The_Final_Warning,https://www.goodreads.com/book/1829709.The_Final_Warning/get_a_copy,256.0,"March 17, 2008",https://www.goodreads.com/book_link/follow/1?book_id=1829709&source=compareprices
1445,"The Cheat Code (Wisdom Revolution, #3)",Misba,4.67,242,3864,https://www.goodreads.com/book/show/59784480-the-cheat-code,https://www.goodreads.com/book/59784480-the-cheat-code/get_a_copy,0.0,"Expected publication March 1, 2023",https://www.goodreads.com/book_link/follow/1?book_id=59784480&source=compareprices
1446,"My Story: ""A Child Called It"", ""The Lost Boy"", ""A Man Named Dave""",Dave Pelzer,4.2,12923,3861,https://www.goodreads.com/book/show/822989.My_Story,https://www.goodreads.com/book/822989.My_Story/get_a_copy,437.0,"January 1, 1995",https://www.goodreads.com/book_link/follow/1?book_id=822989&source=compareprices
1447,"Royal Assassin (Farseer Trilogy, #2)",Robin Hobb,4.25,178249,3860,https://www.goodreads.com/book/show/25300956-royal-assassin,https://www.goodreads.com/book/25300956-royal-assassin/get_a_copy,675.0,"March 1, 1996",https://www.goodreads.com/book_link/follow/1?book_id=25300956&source=compareprices
1448,For the Love of Armin,Michael G. Kramer,4.29,1109,3859,https://www.goodreads.com/book/show/35642518-for-the-love-of-armin,https://www.goodreads.com/book/35642518-for-the-love-of-armin/get_a_copy,325.0,"August 31, 2015",https://www.goodreads.com/book_link/follow/1?book_id=35642518&source=compareprices
1449,Sons and Lovers,D.H. Lawrence,3.64,51193,3858,https://www.goodreads.com/book/show/32071.Sons_and_Lovers,https://www.goodreads.com/book/32071.Sons_and_Lovers/get_a_copy,0.0,,https://www.goodreads.com/book_link/follow/1?book_id=32071&source=compareprices
1450,Less Than Zero,Bret Easton Ellis,3.6,78596,3857,https://www.goodreads.com/book/show/9915.Less_Than_Zero,https://www.goodreads.com/book/9915.Less_Than_Zero/get_a_copy,208.0,"May 1, 1985",https://www.goodreads.com/book_link/follow/1?book_id=9915&source=compareprices
1451,The Hating Game,Sally  Thorne,3.95,590740,3856,https://www.goodreads.com/book/show/25883848-the-hating-game,https://www.goodreads.com/book/25883848-the-hating-game/get_a_copy,387.0,"August 9, 2016",https://www.goodreads.com/book_link/follow/1?book_id=25883848&source=compareprices
1452,"Angels' Blood (Guild Hunter, #1)",Nalini Singh,4.08,88232,3852,https://www.goodreads.com/book/show/3819326-angels-blood,https://www.goodreads.com/book/3819326-angels-blood/get_a_copy,339.0,"March 3, 2009",https://www.goodreads.com/book_link/follow/1?book_id=3819326&source=compareprices
1453,"Warm Bodies (Warm Bodies, #1)",Isaac Marion,3.91,103309,3851,https://www.goodreads.com/book/show/15842439-warm-bodies,https://www.goodreads.com/book/15842439-warm-bodies/get_a_copy,256.0,"October 28, 2010",https://www.goodreads.com/book_link/follow/1?book_id=15842439&source=compareprices
1454,"Dragonflight (Dragonriders of Pern, #1)",Anne McCaffrey,4.09,133134,3847,https://www.goodreads.com/book/show/61975.Dragonflight,https://www.goodreads.com/book/61975.Dragonflight/get_a_copy,299.0,"July 1, 1968",https://www.goodreads.com/book_link/follow/1?book_id=61975&source=compareprices
1455,"The Sword of Summer (Magnus Chase and the Gods of Asgard, #1)",Rick Riordan,4.24,192944,3837,https://www.goodreads.com/book/show/15724396-the-sword-of-summer,https://www.goodreads.com/book/15724396-the-sword-of-summer/get_a_copy,499.0,"October 6, 2015",https://www.goodreads.com/book_link/follow/1?book_id=15724396&source=compareprices
1457,"Lover Unleashed (Black Dagger Brotherhood, #9)",J.R. Ward,4.27,90711,3832,https://www.goodreads.com/book/show/8492319-lover-unleashed,https://www.goodreads.com/book/8492319-lover-unleashed/get_a_copy,512.0,"March 1, 2011",https://www.goodreads.com/book_link/follow/1?book_id=8492319&source=compareprices
